  392 ROELLEN.SOL 
  393 ROME.SOL    
  394 ROUTON.SOL  
  395 RUSTON.SOL  
  396 SADLER.SOL  
  397 SAFFELL.SOL 
  398 SANGO.SOL   
  399 SANSABA.SOL 
  400 SAUDE.SOL   
  401 SAVANNAH.SOL
  402 SAYBROOK.SOL
  403 SCHLEY.SOL  
  404 SCHOLTEN.SOL
  405 SENSABAU.SOL
  406 SEQUATCH.SOL
  407 SEQUOIA.SOL 
  408 SEWANEE.SOL 
  409 SHACK.SOL   
  410 SHARKEY.SOL 
  411 SHARPSBU.SOL
  412 SHELBY.SOL  
  413 SHELLABA.SOL
  414 SHELOCTA.SOL
  415 SHOTTOWE.SOL
  416 SHOUNS.SOL  
  417 SHUBUTA.SOL 
  418 SILAWA.SOL  
  419 SILERTON.SOL
  420 SILSTID.SOL 
  421 SINDION.SOL 
  422 SLIDELL.SOL 
  423 SMITHDAL.SOL
  424 SMOLAN.SOL  
  425 SOGN.SOL    
  426 SOILCHAP.SOL
  427 SPINKS.SOL  
  428 STASER.SOL  
  429 STATLER.SOL 
  430 STEENS.SOL  
  431 STEINER.SOL 
  432 STIVERSV.SOL
  433 SUGARGR.SOL 
  434 SULLIVAN.SOL
  435 SUMMIT.SOL  
  436 SUMPF.SOL   
  437 SUOLO.SOL   
  438 Swan.sol    
  439 TABOR.SOL   
  440 TAFT.SOL    
  441 TALBOTT.SOL 
  442 TAMA.SOL    
  443 TARCBSIC.SOL
  444 TARKLIN.SOL 
  445 TARPLEY.SOL 
  446 TARRANCB.SOL
  447 TARRANT.SOL 
  448 TASCOSA.SOL 
  449 TASSO.SOL   
  450 TATE.SOL    
  451 TELLICO.SOL 
  452 TENAHA.SOL  
  453 TILLMAN.SOL 
  454 TIMBERVI.SOL
  455 TINN.SOL    
  456 TIPPAH.SOL  
  457 TIVOLI.SOL  
  458 TOBOSA.SOL  
  459 TONK.SOL    
  460 TONTI.SOL   
  461 TOOTERVI.SOL
  462 TOPSEY.SOL  
  463 TOWNLEY.SOL 
  464 TRANSYLV.SOL
  465 TRIMBLE.SOL 
  466 TRINITY.SOL 
  467 TRUCE.SOL   
  468 tulewal.sol 
  469 TULLY.SOL   
  470 TUPELO.SOL  
  471 TUSQUITE.SOL
  472 TYLER.SOL   
  473 ULY.SOL     
  474 ULYSSES.SOL 
  475 UPSHUR.SOL  
  476 VACHERIE.SOL
  477 VALENT.SOL  
  478 VALENTIN.SOL
  479 VERNON.SOL  
  480 VERTEL.SOL  
  481 VERTREES.SOL
  482 vicksbur.sol
  483 VICTORIA.SOL
  484 VICTORIH.SOL
  485 VICTORIL.SOL
  486 WALNUT.SOL  
  487 WAURIKA.SOL 
  488 WAX.SOL     
  489 WAYNESBO.SOL
  490 WELCHLAN.SOL
  491 WHITWELL.SOL
  492 WILCOX.SOL  
  493 WILLACY.SOL 
  494 WILSON.SOL  
  495 WINDTHOR.SOL
  496 WISE.SOL    
  497 WOLF.SOL    
  498 WOODSON.SOL 
  499 WOODWARD.SOL
  500 WYMORE.SOL  
  501 Zaragoz.sol 
  502 ZFGBLACK.SOL
  503 ZFGCHNUT.SOL
  504 zfgrc.sol   
  505 zfgyel.sol  
  506 zfgyell.sol 
  507 ZIYLOW.SOL  
  508 ZIYLOWER.sol
  509 ZIYmid.SOL  
  510 ZIYMIDDL.sol
  511 ZIYup.SOL   
  512 ziyupper.sol
  513 MONONA.SOL
  514 IDA.SOT
  515 MARSHALL.SOT
  516 MONONA.SOT
  517 NAPIER.SOT
  518 ADAIR.SOL
  519 CLARION.SOL
  520 WEBSTER.SOL
  537 MATAPKWX.SOL
  538 Y10SOIL.TXT
  539 EPIC.SOL
  540 WISCONSI.SOL
  540 NORFOLK.SOL
  541 BERKS.SOL
  542 SW12SOIL.TXT
  543 TXBELLEX.SOT
  544 EMF_SCL.SOL
  545 EXUM.SOL
  546 EMF_SCL1.SOL
  547 TEMP.SOL
  548 0001.SOL
  549 ARB_1.SOL
  550 MORELAND.SOL
  551 MIRIOSHT.SOL
  552 DOWNS.SOL
  553 SEYMOUR.SOL
  554 QUANAH.SOL
  555 CANISTEO.SOL
  556 TXCOLSTA.SOL
  557 ILURBANA.SOL
  558 EPIC.SOL
  559 PURVES.SOT
  560 YOLO.SOL
  561 CALGRO.SOL
  562 REAL.SOL
  563 REAL_MODIFIED.SOL
  564 ECKRANT.SOL
  565 ECKRANT_MOD.SOL
  566 SPECK_MOD.SOL
  567 MOGOTE.SOL
  568 TEHAMA.SOL
  600 AZWALNUTGULCH.SOL          LUCKYHILLS
  601 CONUNN.SOL                 OLNEY
  602 FLSELLERS.SOL              ASTATULA
  603 GAWATKINSVILLE.SOL         CECIL 
  604 KYPRINCETON.SOL            ZANESVILLE
  605 MNGLACIALRIDGE.SOL         FOXHOME
  606 MSNEWTON.SOL               SAVANNAH
  607 MTFTASSINNIBOINE.SOL       TELSTAD
  608 NDMANDAN.SOL               WILTON
  609 NEROGERSFARM.SOL           SHARPSBURG
  610 NMADAMSRANCH.SOL           FLUGLE
  611 NMCROSSROADS.SOL           AMAROSE
  612 NYGENEVA.SOL               HONEOYE
  613 OHMOLLYCAREN.SOL           CROSBY
  614 OKLITTLEWASHITA.SOL        KINGFISHER
  615 TXBUSHLAND.SOL             PULLMAN
  616 TXPRAIRIEVIEW.SOL          WOCKLEY
  617 WALIND.SOL                 RITZVILLE
  618 WYTORRINGTON.SOL           DWYER
  700 KYLE.SOL                   Kyle clay. SD
  701 PIERRE.SOL                 Pierre clay.  SD
  800 Pratt.SOL                  Woodward, OK
  801 Tivoli.SOL                 Woodward, OK
  900 Harney.SOL                 Hays, KS
  901 Carlson.SOL                Hays, KS
  902 Harney-Codymodified.SOL    Hays, KS
  
